@relation urlClassifyTrainData

@attribute Label {SOHOA,BATDONGSAN,DULICH,THOITRANG}
@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 37 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 40 numeric
@attribute 41 numeric
@attribute 42 numeric
@attribute 43 numeric
@attribute 44 numeric
@attribute 45 numeric
@attribute 46 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 49 numeric
@attribute 50 numeric
@attribute 51 numeric
@attribute 52 numeric
@attribute 53 numeric
@attribute 54 numeric
@attribute 55 numeric
@attribute 56 numeric
@attribute 57 numeric
@attribute 58 numeric
@attribute 59 numeric
@attribute 60 numeric
@attribute 61 numeric
@attribute 62 numeric
@attribute 63 numeric
@attribute 64 numeric
@attribute 65 numeric
@attribute 66 numeric
@attribute 67 numeric
@attribute 68 numeric
@attribute 69 numeric
@attribute 70 numeric
@attribute 71 numeric
@attribute 72 numeric
@attribute 73 numeric
@attribute 74 numeric
@attribute 75 numeric
@attribute 76 numeric
@attribute 77 numeric
@attribute 78 numeric
@attribute 79 numeric
@attribute 80 numeric
@attribute 81 numeric
@attribute 82 numeric
@attribute 83 numeric
@attribute 84 numeric
@attribute 85 numeric
@attribute 86 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 90 numeric

@data
BATDONGSAN,0.003636,0.010909,0.010909,0.010909,0.010909,0.003636,0.003636,0.018182,0.003636,0.003636,0.003636,0.010909,0.003636,0.003636,0.003636,0.003636,0.003636,0.003636,0.003636,0.018182,0.032727,0.054545,0.003636,0.003636,0.003636,0.010909,0.047273,0.003636,0.003636,0.010909,0.003636,0.003636,0.090909,0.010909,0.003636,0.003636,0.061818,0.010909,0.010909,0.003636,0.003636,0.003636,0.003636,0.010909,0.003636,0.003636,0.003636,0.003636,0.003636,0.003636,0.003636,0.003636,0.010909,0.003636,0.003636,0.003636,0.003636,0.003636,0.003636,0.010909,0.003636,0.003636,0.003636,0.003636,0.003636,0.003636,0.003636,0.018182,0.003636,0.010909,0.003636,0.003636,0.010909,0.061818,0.003636,0.003636,0.003636,0.003636,0.003636,0.010909,0.003636,0.003636,0.170909,0.003636,0.010909,0.003636,0.010909,0.003636,0.003636,0.003636,0.003636
DULICH,0.001653,0.001653,0.001653,0.004959,0.001653,0.014876,0.001653,0.001653,0.001653,0.001653,0.001653,0.028099,0.004959,0.021488,0.024793,0.001653,0.001653,0.004959,0.004959,0.001653,0.001653,0.028099,0.001653,0.004959,0.004959,0.001653,0.031405,0.004959,0.001653,0.008264,0.001653,0.014876,0.021488,0.004959,0.001653,0.001653,0.01157,0.001653,0.008264,0.014876,0.004959,0.031405,0.001653,0.004959,0.001653,0.01157,0.047934,0.001653,0.090909,0.008264,0.008264,0.024793,0.008264,0.001653,0.004959,0.001653,0.001653,0.001653,0.084298,0.008264,0.001653,0.044628,0.054545,0.001653,0.001653,0.01157,0.014876,0.01157,0.001653,0.001653,0.001653,0.001653,0.001653,0.004959,0.001653,0.004959,0.064463,0.004959,0.001653,0.061157,0.001653,0.021488,0.001653,0.004959,0.001653,0.008264,0.001653,0.001653,0.001653,0.001653,0.008264
THOITRANG,0.011796,0.006553,0.001311,0.001311,0.001311,0.093054,0.001311,0.006553,0.001311,0.001311,0.006553,0.003932,0.003932,0.011796,0.001311,0.003932,0.006553,0.009174,0.001311,0.003932,0.001311,0.011796,0.001311,0.006553,0.001311,0.001311,0.003932,0.001311,0.003932,0.003932,0.001311,0.077326,0.001311,0.003932,0.001311,0.027523,0.003932,0.009174,0.006553,0.001311,0.001311,0.009174,0.017038,0.003932,0.009174,0.001311,0.001311,0.001311,0.001311,0.006553,0.001311,0.12713,0.006553,0.087811,0.045872,0.003932,0.006553,0.001311,0.001311,0.001311,0.009174,0.001311,0.032765,0.001311,0.003932,0.017038,0.001311,0.001311,0.003932,0.009174,0.001311,0.001311,0.001311,0.006553,0.001311,0.006553,0.011796,0.095675,0.009174,0.030144,0.035387,0.02228,0.001311,0.001311,0.001311,0.001311,0.001311,0.001311,0.001311,0.001311,0.001311
THOITRANG,0.002141,0.006424,0.002141,0.002141,0.002141,0.002141,0.014989,0.002141,0.002141,0.006424,0.002141,0.002141,0.010707,0.010707,0.019272,0.002141,0.006424,0.002141,0.002141,0.006424,0.006424,0.002141,0.002141,0.002141,0.002141,0.002141,0.002141,0.002141,0.002141,0.002141,0.002141,0.002141,0.014989,0.002141,0.002141,0.002141,0.002141,0.006424,0.006424,0.002141,0.002141,0.010707,0.002141,0.002141,0.002141,0.006424,0.002141,0.006424,0.002141,0.002141,0.002141,0.314775,0.002141,0.002141,0.019272,0.006424,0.002141,0.002141,0.002141,0.006424,0.002141,0.002141,0.002141,0.002141,0.002141,0.006424,0.019272,0.002141,0.006424,0.006424,0.002141,0.002141,0.002141,0.006424,0.002141,0.002141,0.006424,0.019272,0.002141,0.11349,0.002141,0.002141,0.173448,0.002141,0.002141,0.002141,0.023555,0.002141,0.002141,0.002141,0.002141
DULICH,0.002096,0.002096,0.002096,0.002096,0.002096,0.002096,0.006289,0.006289,0.018868,0.002096,0.106918,0.002096,0.002096,0.002096,0.002096,0.002096,0.002096,0.006289,0.002096,0.002096,0.006289,0.006289,0.002096,0.002096,0.002096,0.002096,0.010482,0.002096,0.002096,0.002096,0.002096,0.002096,0.002096,0.002096,0.002096,0.014675,0.002096,0.010482,0.014675,0.002096,0.039832,0.031447,0.002096,0.002096,0.002096,0.010482,0.002096,0.002096,0.010482,0.006289,0.006289,0.060797,0.002096,0.006289,0.002096,0.039832,0.002096,0.039832,0.031447,0.052411,0.006289,0.006289,0.002096,0.002096,0.031447,0.002096,0.077568,0.002096,0.002096,0.044025,0.002096,0.014675,0.006289,0.002096,0.002096,0.010482,0.010482,0.010482,0.002096,0.010482,0.002096,0.002096,0.002096,0.106918,0.002096,0.006289,0.002096,0.002096,0.002096,0.002096,0.002096
BATDONGSAN,0.020134,0.006711,0.006711,0.033557,0.020134,0.006711,0.006711,0.020134,0.006711,0.006711,0.006711,0.006711,0.020134,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.033557,0.060403,0.006711,0.006711,0.006711,0.020134,0.127517,0.033557,0.006711,0.006711,0.006711,0.020134,0.020134,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.020134,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.020134,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.020134,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711,0.006711
SOHOA,0.003745,0.003745,0.003745,0.003745,0.123596,0.003745,0.003745,0.003745,0.153558,0.026217,0.033708,0.003745,0.011236,0.011236,0.003745,0.003745,0.003745,0.003745,0.003745,0.011236,0.003745,0.011236,0.003745,0.003745,0.05618,0.018727,0.018727,0.003745,0.003745,0.033708,0.003745,0.003745,0.003745,0.003745,0.011236,0.003745,0.033708,0.003745,0.003745,0.003745,0.018727,0.011236,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.011236,0.011236,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.003745,0.026217,0.018727,0.003745,0.003745,0.003745,0.011236,0.003745,0.003745,0.003745,0.018727,0.003745,0.003745,0.003745,0.003745,0.003745,0.018727,0.011236,0.003745,0.003745,0.003745,0.003745,0.026217,0.003745,0.003745,0.003745,0.003745,0.018727
BATDONGSAN,0.018868,0.018868,0.003774,0.011321,0.003774,0.011321,0.003774,0.003774,0.011321,0.003774,0.003774,0.003774,0.018868,0.003774,0.011321,0.003774,0.011321,0.003774,0.003774,0.011321,0.011321,0.003774,0.003774,0.003774,0.003774,0.003774,0.003774,0.003774,0.056604,0.003774,0.003774,0.003774,0.207547,0.041509,0.003774,0.003774,0.011321,0.003774,0.018868,0.003774,0.003774,0.003774,0.003774,0.003774,0.003774,0.011321,0.003774,0.003774,0.09434,0.011321,0.003774,0.011321,0.003774,0.003774,0.003774,0.003774,0.003774,0.003774,0.003774,0.011321,0.003774,0.003774,0.011321,0.003774,0.003774,0.003774,0.026415,0.003774,0.003774,0.041509,0.018868,0.011321,0.003774,0.003774,0.003774,0.003774,0.003774,0.003774,0.003774,0.011321,0.018868,0.003774,0.003774,0.003774,0.003774,0.011321,0.003774,0.003774,0.003774,0.003774,0.003774
DULICH,0.006508,0.002169,0.002169,0.002169,0.002169,0.002169,0.002169,0.002169,0.002169,0.002169,0.002169,0.049892,0.006508,0.002169,0.023861,0.006508,0.002169,0.002169,0.002169,0.010846,0.006508,0.002169,0.002169,0.002169,0.002169,0.002169,0.010846,0.002169,0.002169,0.002169,0.002169,0.002169,0.010846,0.002169,0.006508,0.002169,0.006508,0.006508,0.006508,0.002169,0.002169,0.002169,0.002169,0.002169,0.002169,0.006508,0.002169,0.010846,0.006508,0.002169,0.006508,0.006508,0.006508,0.002169,0.006508,0.002169,0.002169,0.002169,0.145336,0.006508,0.002169,0.006508,0.002169,0.019523,0.006508,0.045553,0.08026,0.032538,0.002169,0.002169,0.002169,0.084599,0.002169,0.006508,0.002169,0.002169,0.019523,0.010846,0.002169,0.058568,0.006508,0.023861,0.0282,0.071584,0.006508,0.002169,0.006508,0.002169,0.002169,0.010846,0.006508
DULICH,0.002179,0.002179,0.006536,0.002179,0.002179,0.006536,0.002179,0.002179,0.002179,0.002179,0.002179,0.642702,0.006536,0.002179,0.023965,0.002179,0.002179,0.002179,0.002179,0.002179,0.002179,0.002179,0.002179,0.002179,0.006536,0.002179,0.006536,0.002179,0.002179,0.002179,0.002179,0.002179,0.006536,0.002179,0.002179,0.002179,0.002179,0.002179,0.002179,0.002179,0.002179,0.002179,0.002179,0.002179,0.006536,0.006536,0.002179,0.002179,0.002179,0.006536,0.002179,0.028322,0.006536,0.002179,0.002179,0.002179,0.002179,0.002179,0.002179,0.002179,0.002179,0.006536,0.002179,0.002179,0.002179,0.010893,0.015251,0.002179,0.002179,0.002179,0.002179,0.002179,0.002179,0.002179,0.002179,0.002179,0.002179,0.006536,0.002179,0.010893,0.015251,0.002179,0.006536,0.010893,0.006536,0.002179,0.002179,0.002179,0.002179,0.002179,0.002179
BATDONGSAN,0.002865,0.008596,0.002865,0.002865,0.002865,0.008596,0.008596,0.002865,0.002865,0.002865,0.008596,0.002865,0.002865,0.002865,0.002865,0.002865,0.002865,0.014327,0.008596,0.060172,0.002865,0.002865,0.014327,0.008596,0.002865,0.031519,0.014327,0.008596,0.002865,0.037249,0.002865,0.002865,0.226361,0.209169,0.002865,0.002865,0.008596,0.002865,0.031519,0.002865,0.002865,0.008596,0.008596,0.002865,0.002865,0.014327,0.002865,0.002865,0.002865,0.008596,0.002865,0.008596,0.002865,0.002865,0.002865,0.002865,0.002865,0.002865,0.002865,0.008596,0.002865,0.002865,0.002865,0.002865,0.002865,0.008596,0.014327,0.002865,0.002865,0.002865,0.014327,0.002865,0.002865,0.008596,0.002865,0.002865,0.002865,0.008596,0.002865,0.002865,0.002865,0.002865,0.002865,0.002865,0.002865,0.002865,0.002865,0.002865,0.002865,0.002865,0.002865
THOITRANG,0.001876,0.005629,0.001876,0.001876,0.001876,0.001876,0.001876,0.001876,0.013133,0.001876,0.005629,0.013133,0.001876,0.001876,0.005629,0.020638,0.001876,0.001876,0.001876,0.005629,0.013133,0.001876,0.001876,0.001876,0.001876,0.001876,0.001876,0.001876,0.001876,0.005629,0.001876,0.005629,0.001876,0.005629,0.001876,0.001876,0.020638,0.005629,0.005629,0.001876,0.001876,0.009381,0.001876,0.001876,0.001876,0.001876,0.028143,0.001876,0.001876,0.001876,0.001876,0.527205,0.001876,0.001876,0.001876,0.001876,0.001876,0.005629,0.001876,0.005629,0.005629,0.005629,0.001876,0.001876,0.001876,0.001876,0.001876,0.001876,0.005629,0.005629,0.001876,0.001876,0.001876,0.001876,0.016886,0.009381,0.005629,0.001876,0.001876,0.110694,0.005629,0.001876,0.001876,0.001876,0.001876,0.001876,0.001876,0.001876,0.005629,0.001876,0.001876
DULICH,0.002494,0.012469,0.002494,0.002494,0.002494,0.002494,0.002494,0.002494,0.002494,0.002494,0.117207,0.002494,0.007481,0.002494,0.002494,0.002494,0.002494,0.002494,0.002494,0.007481,0.007481,0.002494,0.002494,0.002494,0.002494,0.002494,0.007481,0.002494,0.002494,0.007481,0.002494,0.002494,0.002494,0.002494,0.002494,0.002494,0.012469,0.037406,0.017456,0.022444,0.002494,0.002494,0.007481,0.002494,0.002494,0.002494,0.002494,0.002494,0.007481,0.002494,0.002494,0.002494,0.002494,0.002494,0.002494,0.002494,0.002494,0.002494,0.012469,0.002494,0.002494,0.002494,0.002494,0.002494,0.012469,0.012469,0.112219,0.002494,0.002494,0.012469,0.002494,0.296758,0.002494,0.007481,0.002494,0.007481,0.002494,0.002494,0.002494,0.002494,0.012469,0.007481,0.002494,0.002494,0.007481,0.002494,0.002494,0.062344,0.002494,0.002494,0.002494
DULICH,0.008881,0.005329,0.05151,0.001776,0.005329,0.005329,0.008881,0.005329,0.001776,0.001776,0.001776,0.001776,0.008881,0.015986,0.023091,0.001776,0.008881,0.015986,0.001776,0.015986,0.008881,0.001776,0.001776,0.005329,0.001776,0.001776,0.012433,0.012433,0.001776,0.001776,0.005329,0.001776,0.012433,0.001776,0.001776,0.008881,0.005329,0.005329,0.019538,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.008881,0.001776,0.019538,0.055062,0.001776,0.008881,0.008881,0.001776,0.001776,0.005329,0.008881,0.001776,0.001776,0.179396,0.158082,0.001776,0.001776,0.001776,0.001776,0.001776,0.001776,0.008881,0.008881,0.005329,0.005329,0.005329,0.026643,0.001776,0.005329,0.005329,0.001776,0.001776,0.001776,0.001776,0.008881,0.001776,0.008881,0.079929,0.001776,0.008881,0.001776,0.005329,0.001776,0.001776,0.005329,0.005329
DULICH,0.016949,0.021792,0.012107,0.002421,0.002421,0.002421,0.002421,0.002421,0.002421,0.002421,0.016949,0.002421,0.002421,0.016949,0.012107,0.002421,0.002421,0.002421,0.002421,0.007264,0.007264,0.026634,0.002421,0.002421,0.002421,0.007264,0.002421,0.002421,0.002421,0.002421,0.002421,0.002421,0.002421,0.012107,0.002421,0.002421,0.007264,0.026634,0.007264,0.002421,0.007264,0.007264,0.002421,0.002421,0.002421,0.021792,0.002421,0.012107,0.002421,0.007264,0.007264,0.012107,0.002421,0.002421,0.002421,0.171913,0.002421,0.002421,0.002421,0.002421,0.002421,0.007264,0.002421,0.007264,0.046005,0.002421,0.113801,0.002421,0.007264,0.007264,0.002421,0.007264,0.002421,0.084746,0.002421,0.041162,0.007264,0.016949,0.021792,0.016949,0.016949,0.007264,0.002421,0.007264,0.002421,0.007264,0.002421,0.002421,0.002421,0.002421,0.007264
DULICH,0.017682,0.009823,0.001965,0.001965,0.001965,0.001965,0.001965,0.005894,0.001965,0.001965,0.056974,0.013752,0.009823,0.005894,0.009823,0.001965,0.001965,0.009823,0.001965,0.009823,0.005894,0.001965,0.001965,0.005894,0.001965,0.001965,0.017682,0.001965,0.001965,0.001965,0.001965,0.005894,0.056974,0.001965,0.005894,0.02947,0.001965,0.009823,0.005894,0.001965,0.017682,0.017682,0.005894,0.001965,0.001965,0.009823,0.005894,0.001965,0.005894,0.009823,0.001965,0.088409,0.017682,0.001965,0.001965,0.02554,0.009823,0.049116,0.111984,0.009823,0.001965,0.009823,0.001965,0.001965,0.053045,0.001965,0.088409,0.005894,0.001965,0.009823,0.001965,0.001965,0.005894,0.009823,0.001965,0.009823,0.001965,0.001965,0.001965,0.005894,0.013752,0.009823,0.005894,0.001965,0.001965,0.001965,0.001965,0.005894,0.001965,0.001965,0.001965
THOITRANG,0.006993,0.004196,0.001399,0.004196,0.001399,0.032168,0.001399,0.006993,0.001399,0.001399,0.004196,0.001399,0.006993,0.012587,0.004196,0.004196,0.004196,0.001399,0.015385,0.001399,0.001399,0.001399,0.001399,0.032168,0.001399,0.001399,0.00979,0.001399,0.001399,0.001399,0.006993,0.001399,0.004196,0.004196,0.001399,0.004196,0.004196,0.006993,0.004196,0.004196,0.00979,0.001399,0.00979,0.001399,0.004196,0.004196,0.004196,0.001399,0.001399,0.004196,0.001399,0.297902,0.023776,0.001399,0.14965,0.015385,0.012587,0.001399,0.001399,0.006993,0.004196,0.001399,0.040559,0.001399,0.012587,0.012587,0.00979,0.001399,0.001399,0.004196,0.001399,0.001399,0.001399,0.015385,0.004196,0.001399,0.004196,0.046154,0.006993,0.023776,0.012587,0.004196,0.004196,0.001399,0.001399,0.001399,0.001399,0.001399,0.001399,0.006993,0.001399
THOITRANG,0.003851,0.001284,0.001284,0.001284,0.003851,0.001284,0.001284,0.001284,0.001284,0.001284,0.003851,0.001284,0.003851,0.001284,0.008986,0.011553,0.001284,0.003851,0.001284,0.001284,0.001284,0.001284,0.001284,0.003851,0.003851,0.001284,0.003851,0.003851,0.006418,0.008986,0.001284,0.001284,0.001284,0.003851,0.001284,0.003851,0.003851,0.003851,0.001284,0.001284,0.006418,0.003851,0.008986,0.006418,0.003851,0.008986,0.003851,0.001284,0.001284,0.001284,0.003851,0.620026,0.001284,0.003851,0.001284,0.001284,0.003851,0.001284,0.001284,0.001284,0.001284,0.008986,0.001284,0.001284,0.006418,0.001284,0.003851,0.003851,0.008986,0.003851,0.001284,0.001284,0.003851,0.003851,0.001284,0.001284,0.006418,0.019255,0.001284,0.086008,0.001284,0.014121,0.006418,0.001284,0.001284,0.001284,0.001284,0.001284,0.001284,0.001284,0.001284
BATDONGSAN,0.007752,0.007752,0.023256,0.03876,0.007752,0.023256,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.023256,0.007752,0.03876,0.007752,0.007752,0.007752,0.023256,0.007752,0.023256,0.03876,0.007752,0.100775,0.007752,0.007752,0.023256,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.023256,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752,0.007752
SOHOA,0.009288,0.01548,0.003096,0.003096,0.157895,0.021672,0.021672,0.009288,0.003096,0.027864,0.003096,0.003096,0.003096,0.021672,0.003096,0.003096,0.003096,0.003096,0.003096,0.021672,0.003096,0.003096,0.003096,0.003096,0.009288,0.027864,0.01548,0.003096,0.01548,0.145511,0.003096,0.003096,0.003096,0.01548,0.040248,0.003096,0.003096,0.003096,0.003096,0.003096,0.027864,0.003096,0.003096,0.021672,0.003096,0.102167,0.003096,0.003096,0.003096,0.003096,0.003096,0.009288,0.01548,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.009288,0.003096,0.003096,0.003096,0.009288,0.009288,0.003096,0.009288,0.009288,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096,0.003096
BATDONGSAN,0.003236,0.003236,0.003236,0.003236,0.003236,0.003236,0.003236,0.009709,0.003236,0.003236,0.003236,0.003236,0.003236,0.016181,0.003236,0.003236,0.003236,0.003236,0.003236,0.009709,0.016181,0.022654,0.003236,0.003236,0.016181,0.003236,0.067961,0.003236,0.003236,0.003236,0.003236,0.003236,0.391586,0.087379,0.003236,0.003236,0.003236,0.003236,0.016181,0.003236,0.003236,0.003236,0.009709,0.003236,0.003236,0.009709,0.003236,0.003236,0.009709,0.003236,0.003236,0.003236,0.003236,0.003236,0.003236,0.003236,0.003236,0.003236,0.003236,0.003236,0.003236,0.003236,0.003236,0.003236,0.003236,0.003236,0.009709,0.003236,0.009709,0.003236,0.003236,0.003236,0.003236,0.003236,0.003236,0.003236,0.003236,0.003236,0.003236,0.003236,0.003236,0.003236,0.022654,0.003236,0.003236,0.035599,0.003236,0.003236,0.003236,0.003236,0.003236
BATDONGSAN,0.005217,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.005217,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.022609,0.015652,0.050435,0.001739,0.001739,0.001739,0.001739,0.04,0.001739,0.001739,0.015652,0.001739,0.001739,0.492174,0.12,0.001739,0.001739,0.008696,0.001739,0.008696,0.015652,0.005217,0.001739,0.001739,0.001739,0.001739,0.001739,0.005217,0.001739,0.001739,0.001739,0.005217,0.005217,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.001739,0.005217,0.001739,0.001739,0.001739,0.001739,0.001739,0.005217,0.001739,0.001739,0.005217,0.001739,0.001739,0.008696,0.001739,0.001739,0.001739,0.008696,0.005217,0.001739,0.001739,0.001739,0.005217,0.005217,0.001739,0.001739,0.001739,0.001739,0.005217,0.001739,0.001739,0.001739,0.012174
BATDONGSAN,0.00618,0.003708,0.008653,0.00618,0.001236,0.003708,0.011125,0.001236,0.001236,0.018541,0.003708,0.003708,0.001236,0.003708,0.003708,0.001236,0.001236,0.008653,0.003708,0.043263,0.035847,0.008653,0.003708,0.001236,0.003708,0.001236,0.008653,0.001236,0.001236,0.003708,0.001236,0.001236,0.307787,0.045735,0.001236,0.001236,0.011125,0.003708,0.008653,0.001236,0.008653,0.00618,0.001236,0.003708,0.001236,0.011125,0.001236,0.00618,0.016069,0.011125,0.003708,0.001236,0.001236,0.00618,0.001236,0.001236,0.001236,0.001236,0.001236,0.033375,0.001236,0.001236,0.00618,0.001236,0.001236,0.001236,0.00618,0.008653,0.008653,0.00618,0.013597,0.001236,0.003708,0.011125,0.001236,0.003708,0.016069,0.001236,0.001236,0.003708,0.00618,0.003708,0.159456,0.001236,0.001236,0.008653,0.001236,0.00618,0.001236,0.003708,0.001236
SOHOA,0.014493,0.035197,0.018634,0.010352,0.00207,0.00207,0.101449,0.184265,0.080745,0.089027,0.00207,0.00207,0.00207,0.00207,0.006211,0.00207,0.00207,0.006211,0.00207,0.006211,0.010352,0.006211,0.006211,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.006211,0.006211,0.010352,0.00207,0.00207,0.00207,0.00207,0.022774,0.006211,0.006211,0.010352,0.022774,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.006211,0.00207,0.00207,0.00207,0.00207,0.00207,0.006211,0.109731,0.006211,0.00207,0.018634,0.00207,0.00207,0.006211,0.00207,0.010352,0.00207,0.00207,0.014493,0.006211,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.00207,0.010352,0.018634,0.00207
SOHOA,0.005767,0.005767,0.012687,0.001153,0.144175,0.005767,0.084198,0.028835,0.425606,0.001153,0.001153,0.001153,0.001153,0.008074,0.00346,0.00346,0.001153,0.001153,0.001153,0.00346,0.001153,0.017301,0.001153,0.005767,0.005767,0.001153,0.012687,0.001153,0.010381,0.00346,0.001153,0.001153,0.00346,0.00346,0.00346,0.001153,0.001153,0.00346,0.001153,0.001153,0.001153,0.001153,0.001153,0.00346,0.001153,0.00346,0.005767,0.001153,0.001153,0.001153,0.001153,0.005767,0.00346,0.00346,0.001153,0.001153,0.00346,0.001153,0.001153,0.001153,0.001153,0.021915,0.001153,0.001153,0.005767,0.042676,0.001153,0.001153,0.00346,0.00346,0.00346,0.001153,0.005767,0.001153,0.001153,0.001153,0.001153,0.001153,0.00346,0.005767,0.008074,0.00346,0.001153,0.001153,0.001153,0.005767,0.001153,0.001153,0.001153,0.001153,0.001153
DULICH,0.003663,0.003663,0.010989,0.010989,0.003663,0.003663,0.003663,0.003663,0.003663,0.003663,0.003663,0.003663,0.003663,0.010989,0.003663,0.003663,0.003663,0.003663,0.010989,0.003663,0.003663,0.003663,0.003663,0.003663,0.003663,0.003663,0.025641,0.003663,0.003663,0.010989,0.098901,0.018315,0.010989,0.003663,0.003663,0.003663,0.003663,0.010989,0.003663,0.003663,0.003663,0.003663,0.003663,0.003663,0.003663,0.003663,0.003663,0.003663,0.003663,0.025641,0.003663,0.010989,0.003663,0.003663,0.003663,0.003663,0.003663,0.010989,0.216117,0.010989,0.003663,0.003663,0.003663,0.003663,0.003663,0.003663,0.010989,0.003663,0.003663,0.010989,0.003663,0.047619,0.003663,0.010989,0.003663,0.010989,0.054945,0.010989,0.003663,0.025641,0.003663,0.018315,0.062271,0.003663,0.003663,0.003663,0.003663,0.003663,0.003663,0.003663,0.003663
BATDONGSAN,0.003802,0.003802,0.011407,0.026616,0.003802,0.003802,0.003802,0.003802,0.003802,0.057034,0.003802,0.003802,0.026616,0.003802,0.011407,0.003802,0.011407,0.003802,0.003802,0.003802,0.011407,0.003802,0.003802,0.003802,0.003802,0.003802,0.026616,0.155894,0.003802,0.041825,0.003802,0.003802,0.011407,0.026616,0.019011,0.003802,0.003802,0.011407,0.019011,0.003802,0.011407,0.003802,0.003802,0.019011,0.003802,0.019011,0.003802,0.019011,0.019011,0.011407,0.003802,0.011407,0.011407,0.003802,0.003802,0.003802,0.003802,0.003802,0.003802,0.019011,0.003802,0.003802,0.003802,0.003802,0.003802,0.003802,0.003802,0.003802,0.019011,0.011407,0.003802,0.003802,0.011407,0.003802,0.003802,0.011407,0.026616,0.003802,0.003802,0.003802,0.003802,0.003802,0.057034,0.011407,0.003802,0.019011,0.003802,0.003802,0.003802,0.003802,0.003802
THOITRANG,0.001133,0.001133,0.003398,0.001133,0.001133,0.007928,0.001133,0.010193,0.001133,0.001133,0.003398,0.005663,0.003398,0.003398,0.003398,0.014723,0.001133,0.001133,0.003398,0.001133,0.007928,0.001133,0.001133,0.001133,0.003398,0.001133,0.001133,0.001133,0.001133,0.003398,0.001133,0.001133,0.001133,0.010193,0.001133,0.001133,0.005663,0.010193,0.003398,0.001133,0.003398,0.001133,0.012458,0.001133,0.003398,0.001133,0.023783,0.001133,0.001133,0.001133,0.001133,0.569649,0.003398,0.005663,0.035108,0.010193,0.001133,0.001133,0.001133,0.016988,0.003398,0.001133,0.001133,0.007928,0.007928,0.001133,0.007928,0.001133,0.003398,0.005663,0.001133,0.001133,0.001133,0.003398,0.001133,0.001133,0.001133,0.010193,0.010193,0.089468,0.001133,0.001133,0.001133,0.003398,0.001133,0.001133,0.001133,0.001133,0.001133,0.001133,0.001133
